,insult,comment
1997,0,Who cares now that we now that the gs3 is coming out . Fuck the evo
1998,0,ha ha ha now that's funny thanks for the unwanted promotion timb0707 btw have you seen that movie called  sucker punch   yeah kinda had a feelin that you'd like that one heat in six book it! karlovvvv
1999,1,You'll find that the majority of individuals posting here are of the opinion that republicans plutocrats by and large pick and choose which laws hold value. It's likely only those laws that control someone else's behavior.  In your vernacular go fuck yourself and clean the slime you leave all the way back to Fucks News asshole.
2000,0,"Funny and very honest.  Part of me thinks Ms. Bell is very gutsy for sharing that video, but the other part tells me that losing one's sh*t over a petting  oo critter is just a little this side of weird."
2001,0,So when is Crawford coming back  I drafted yhat bum.
2002,0,truth never needs a hearing ... it just is  left wing truth ... is only the truth
2003,0,Bitch you're gonna get hit #meow
2004,0,"Henry Cisneros   Democrat   U.S. Secretary of Housing and Urban Development from 1993 to 1997. Pleaded guilty to a misdemeanor charge of lying to the FBI... ******************************************************James A. Traficant Jr. Democrat   Member of House of Representatives from Ohio. Expelled from Congress after being convicted of corruption charges. Sentenced today to eight years in prison for accepting bribes and kickbacks. .. ******************************************************John Doug Hays   Democrat   member of Kentucky State Senate from 1980 to 1982 Found guilty of mail fraud for submitting false campaign reports stemming from an unsuccessful run for judge. He was sentenced to six months in prison to be followed by six months of home confinement and three years of probation. .  ******************************************************    Henry J. Cianfrani   Democrat   Pennsylvania State Senate from 1967 to 1976. Convicted on federal charges of racketeering and mail fraud for padding his Senate payroll. Sentenced to five years in federal prison. .. ******************************************************David Hall   Democrat   Governor of Oklahoma from 1971 to 1975. Indicted on extortion and conspiracy charges. Convicted and sentenced to three years in prison... ******************************************************John A. Celona   Democrat   A former state senator was charged with the three counts of mail fraud. Federal prosecutors accused him of defrauding the state and collecting hundreds of thousands of dollars from CVS Corp. and others while serving in the legislature. Celona has agreed to plead guilty to taking money from the CVS pharmacy chain and other companies that had interest in legislation. Under the deal, Celona agreed to cooperate with investigators. He faces up to five years in federal prison on each of the three counts and a $250,000 fine..  ******************************************************  Allan Turner Howe   Democrat   U.S. Representative from Utah from 1975 to 1977. Arrested for soliciting a policewoman posing as a p rostitute... ******************************************************Jerry Cosentino   Democrat   Illinois State Treasurer. Pleaded guilty to bank fraud   fined $5,000 and sentenced to nine months home confinement... ******************************************************Joseph Waggonner Jr.   Democrat   U.S. Representative from Louisiana from 1961 to 19 79. Arrested in Washington, D.C. for soliciting a policewoman posing as a p rostitute..    Lafayette Thomas   Democrat   Candidate for Tennessee State House of Representatives in 1954. Sheriff of Davidson County, from 1972 to 1990. Indicted in federal court on 54 counts of abusing his power as sheriff. Pleaded guilty to theft and mail fraud  sentenced to five years in prison... ******************************************************Mary Rose Oakar   Democrat   U.S. Representative from Ohio from 1977 to 1993. Pleaded guilty to two misdemeanor charges of funneling $16,000 through fake donors... ******************************************************David Giles   Democrat   candidate for U.S. Representative from Washington in 1986 and 1990. Convicted in June 2000 of child r ape... ******************************************************Gary Siplin   Democrat state senator Florida  found guilty of third degree grand theft of $5,000 or more, a felony, and using services of employees for his candidacy... ******************************************************Edward Me vinsky   Democrat   U.S. Representative from Iowa from 1973 to 1977. Indicted on 56 federal fraud charges... ******************************************************  Lena Swanson   Democrat   Member of Washington State Senate in 1997. Pleaded guilty to charges of soliciting unlawful payments from veterans and former prisoners of war... ******************************************************Abraham J. Hirschfeld   Democrat   candidate in Democratic primary for U.S. Senator from New York in 1974 and 1976. Offered Paula Jones $1 million to drop her s exual harassment lawsuit against President Bill Clinton. Convicted in 2000 of trying to hire a hit man to k ill his business partner...    Frank Thompson, Jr.   Democrat   U.S. Representative from New Jersey from 1955 to 1980. Implicated in the Abscam sting, convicted on bribery and conspiracy charges. Sentenced to three years in prisonMichael Joseph Myers   Democrat   U.S. Representative from Pennsylvania from 1976 to 1980. ... ******************************************************  Alcee Lamar Hastings   Democrat   U.S. Representative from Florida. Impeached and removed from office as federal judge in 1989 over bribery charges.    ******************************************************Marion Barry   Democrat   mayor of Washington, D.C., from 1979 to 1991 and again from 1995 to 1999. Convicted of cocaine possession after being caught on videotape smoking crack cocaine. Sentenced to six months in prison.    ******************************************************Mario Biaggi   Democrat   U.S. Representative from New York from 1969 to 1988. Indicted on federal charges that he had accepted bribes in return for influence on federal contracts.Convicted of obstructing justice and accepting illegal gratuities. Tried in 1988 on federal racketeering charges and convicted on 15 felony counts.    ******************************************************Lee Alexander   Democrat   Mayor of Syracuse, N.Y. from 1970 to 1985. Was indicted over a $1.5 million kickback scandal. Pleaded guilty to racketeering and tax evasion charges. Served six years in prison... ******************************************************  Bill Campbell   Democrat   Mayor of Atlanta. Indicted and charged with fraud over claims he accepted improper payments from contractors seeking city contracts.     ******************************************************Frank Ballance   Democrat   Congressman North Carolina. Pleaded guilty to one charge of conspiracy to commit mail fraud and money laundering related to mishandling of money by his charitable foundation. ... ******************************************************Ha el O'Leary   Democrat   Secretary of Energy during the Clinton Administration   O'leary took trips all over the world as Secretary with as many 50 staff members and at times rented a plane, which was used by Madonna during her concert tours.   Dan Walker   Democrat governor of Illinois from1973 to 1977 served less than two years of a seven year sentence for receiving improper loans a decade after leaving office. .. **********************************Gerry Eastman Studds   Democrat   U.S. Representative from Massachusetts from 1973 to 1997. The first openly g ay member of Congress. Censured by the House of Representatives for having s exual relations with a teenage House page.************************************Hiram Monserrate  Queens City Councilman and state Senator elect   who has claimed to be an advocate of victims of domestic violence   was arrested for breaking a glass over his girlfriend's face. Monserrate, 41, a former cop, won election to the state Senate as a Democrat in November 2008. ************************************James C. Green   Democrat   North Carolina State House of Representatives from 1961 to 1977. Charged with accepting a bribe from an undercover FBI agent, but was acquitted. Convicted of tax evasion in 1997.  *******************************************.. Frederick Richmond   Democrat   U.S. Representative from New York from 1975 to 1982. Arrested in Washington, D.C., in 1978 for soliciting s ex from a minor and from an undercover police officer   pleaded guilty to a misdemeanor. Also   charged with tax evasion, marijuana possession, and improper payments to a federal employee   pleaded guilty.  ************************************.. Raymond Lederer   Democrat   U.S. Representative from Pennsylvania from 1977 to 1981. Implicated in the Abscam sting   convicted of bribery and sentenced to three years in prison and fined $20,000.******************************************************.. Harrison Arlington Williams, Jr.   Democrat   U.S. Senator from New Jersey from 1959 to 1970. Implicated in the Abscam sting. Allegedly accepted an 18% interest in a titanium mine. Convicted of nine counts of bribery, conspiracy, receiving an unlawful gratuity, conflict of interest, and interstate travel in aid of racketeering. Sentenced to three years in prison and fined $50,000.  Daniel David Rostenkowski   Democrat   U.S. Representative from Illinois from 1959 to 1995. Indicted on 17 felony charges  pleaded guilty to two counts of misuse of public funds and sentenced to seventeen months in federal prison.********************************************Melvin Jay Reynolds   Democrat U.S. Representative from Illinois from 1993 to 1995. Convicted on sexual misconduct and obstruction of justice charges and sentenced to five years in prison. *****************************************************Wayne Bryant   Democrat NJ state senator  was convicted was found guilty on all 12 counts against him including bribery and pension fraud.************************Charles Coles Diggs, Jr.   Democrat   U.S. Representative from Michigan from 1955 to 1980. Convicted on eleven counts of mail fraud and filing false payroll forms  sentenced to three years in prison.*******************************.. George Rogers   Democrat   Massachusetts State House of Representatives from 1965 to 1970. M000ember of Massachusetts State Senate from 1975 to 1978. Convicted of bribery in 1978 and sentenced to two years in prison... ******************************************Don Siegelman   Democrat Governor Alabama   indicted in a bid rigging scheme involving a maternity care program. The charges accused Siegelman and his former chief of staff of helping Tuscaloosa physician Phillip Bobo rig bids. Siegelman was accused of moving $550,000 from the state education budget to the State Fire College in Tuscaloosa so Bobo could use the money to pay off a competitor for a state contract for maternity care. *****************************************John Murtha, Jr.   Democrat   U.S. Representative from Pennsylvania. Implicated in the Abscam sting, in which FBI agents impersonating A rab businessmen offered bribes to political figures  Murtha was cited as an unindicted co conspirator.******************************************Otto Kerner   Democrat governor of Illinois from 1961 to 1968 was jailed after the manager of two horse racing tracks admitted to bribing the then  governor  charges were filed after Kerner left office he was convicted in 1973. Barney Frank   Democrat   U.S. Representative from Massachusetts from 1981 to present. Admitted to having paid Stephen L. Gobie, a male p rostitute, for s ex and subsequently hiring Gobie as his personal assistant. Gobie used the congressman's Washington apartment for p rostitution. A move to expel Frank from the House of Representatives failed and a motion to censure him failed under a Democratic majority.*********************************************************.. DNC   The Federal Election Commission imposed $719,000 in fines against participants in the 1996 Democratic Party fundraising scandals involving contributions from China, Korea and other foreign sources. The Federal Election Commission said it decided to drop cases against contributors of more than $3 million in illegal DNC contributions because the respondents left the country or the corporations are defunct. ****************************************************************************************************Sandy Berger   Democrat   National Security Advisor during the Clinton Administration. Berger fined $50,000 for illegally removing highly classified documents and handwritten notes from the National Archives during preparations for the Sept. 11 commission hearings.**************************  Robert Torricelli   Democrat   Withdrew from the 2002 Senate race with less than 30 days before the election because of controversy over personal gifts he took from a major campaign donor and questions about campaign donations from 1996. ******************** James McGreevey   Democrat   New Jersey Governor . Admitted to having a gay affair. Resigned after allegations of sexual harassment, rumors of being blackmailed on top of fundraising investigations and indictments.********************************Jesse Jackson   Democrat   Democratic candidate for President. Admitted to having an extramarital affair and fathering a illegitimate child..******************************************************Gary Condit   Democrat   US Democratic Congressman from California. Condit had an affair with an intern. Condit, covered up the affair and lied to police after she went missing. No charges were ever filed against Condit. Her remains were discovered in a Washington DC park..  *****************************************Eliot Spit er  Democrat   New York governor   resigned from office after being tied to a p rostitution ring.Sowande Ajumoke Omokunde   Democrat   the son of newly elected U.S. Rep. Gwen Moore, was booked on charges of criminal damage to property for allegedly slashing tires on 20 vans and cars rented by the Republican Party for use in Election Day voter turnout efforts.   Anthony Weiner   Democrat   Takes pictures of his p enis and t weets it to under age teen and six other women while his wife is carrying his child. His p enis ends up on the internet for all of time and resigns from office.**************************************John Edwards   Democrat   Extramarital affair admitted to in August 2008 by John Edwards, a former United States Senator from North Carolina and Democratic Party presidential candidate. The affair was initially reported by The National Enquirer, an American supermarket tabloid newspaper, but was given little or no coverage by many sources in the American mainstream media. 1  2  3  The Enquirer cited claims by an anonymous source that Edwards had engaged in the affair with Rielle Hunter, a filmmaker hired to work for his presidential campaign, and that the relationship had produced a child. Durin the time when his wife made a announcement that her cancer had returned and was found to be incurable. Eli abeth died on December 7, 2010**************************************  Maxine Waters     Democrat   As a congressional ethics panel prepares to try Maxine Waters for steering federal funds to her husband   s failing bank, a newspaper reports that the veteran California lawmaker is embroiled in a separate corruption scandal involving her beloved hubby..    .***********************************         ..Citing federal records, the story says that a powerful lobbyist paid Waters    banker husband  Sidney Williams  $15,000 in    consulting fees    as she co sponsored a law aimed at saving a business that was among the lobbyist   s top clients. The Internal Revenue Service  IRS  had determined that the real estate finance firm and others like it were    scams    and the congresswoman   s measure would have overturned a federal ban that would have allowed the shady enterprises to keep raking in lucrative profits..For years the firms acted as a middleman to help sellers finance down payments so that low income buyers could qualify for mortgages insured by the Federal Housing Administration  FHA . The lobbyist who paid Waters    husband represented the nation   s largest such middleman  Sacrament based Nehemiah Corp. , which stood to lose hundreds of millions of dollars if the ban wasn   t reversed by friendly lawmakers like Waters. .Implemented in 2008, the federal ban was never overturned but not for lack of effort on Waters    part. The ten term congresswoman sponsored legislation three times to stop the ban or repeal it once it became law. She claims she did it because the program allowed hundreds of thousands of low income families to become homeowners. .News of this latest scandal comes as the House Ethics Committee prepares to try Waters for using her influence to steer $12 million in federal bailout funds to a failing bank  that subsequently got shut down by the government  in which she and her board member husband held shares. .A few months ago the congresswoman got in trouble again for skirting federal elections rules with a crooked fundraising gimmick that allows her to receive unlimited amounts of donations from certain contributors. Instead of raising most of her campaign funds from individuals and political action committees, Waters sells her endorsement to other politicians and political causes for as much as $45,000 a pop, allowing her to rake in hundreds of thousands of dollars in short periods of time. **************Neil Goldschmidt     Democrat     Oregon governor. Admitted to having an illegal sexual relationship with a 14 year old teenager while he was serving as Mayor of Portland.  **************  William Jefferson Clinton   Democrat     Impeached by the House of Representatives over allegations of perjury and obstruction of justice, but acquitted by the Senate after a s ex a scandal with an intern.***********************Edward Moore Kennedy   Democrat   U. S. Senator from Massachusetts. Pleaded guilty to leaving the scene of an accident, after his car plunged off a bridge on Chappaquiddick Island killing passenger Mary Jo Kopechne."
2005,0,I liked your comment not because it was sensible but because it was so far ny.
2006,0,"@bla eraddict @Blaine Jungwirth @Afrika Bambaataa yeah, i got the same gift."
2007,0,Is it night time where you live
2008,0,"Why don't schools worry about teaching instead of dumbs**t. For real, aren't our childrens educations suffering enough with every hippie retard in the world making it worse  You freaks and you dainty feelings whining cause your parents whipped your little bad ass when u deserved it are screwing the whole thing up."
2009,0,More than half of living Medal of Honor Recipients have endorsed Romney
2010,0,"No list is complete without Peach City in Brigham City. Now that is a burger joint! Also, how did Hometown Drive in make the list in Laketown but not LaBeau's  LaBeau's put the  R  in Raspberry Shakes."
2011,1,Get thatdick outta your mouth so you can talk.
2012,0,I hope you are not setting the standard by using your real name on GC posts.
2013,0,Conference champs only... we are not trying to pick the pecking order... but give every school via their conference a path to play for the National championship...  This is so simple to get right... why do these clowns keep screwing it up   Win your conference you play lose you don't...
2014,0,"'Corporations are people'  Google 'Corporate Citi enship'.   However, many also take it to mean that corporations should be regarded as citi ens within a territory   i.e. that corporations have citi enship of some sort. This is usually based on the principle of corporate personhood, in that in certain legal jurisdictions, such as the United States, companies are afforded some of the same legal rights as individuals."
2015,1,"You didn't read the article, and you are a ignorant put ."
2016,0,You are lucky to have any privileges at all after saying some of the most vile comments in the history of this blog.
2017,1,Are you really this stupid
2018,0,"Pitbulls are not banned in broward county, Put one inside your bussiness and wait for the stupid maggot to be pleseantly surprised by fido."
2019,0,Ya and feed him more chocolate
2020,0,"@cde2529cb2286129f8c64da529eb1620 disqus   Gunjan di...pl       mujh se naara  mat ho    you are angry co  i thought to close my ff  Di, maybe people don't like it  aur uss larki ne bhi kuch soch samajh kar hi comment kia hoga that my ff is not good   ....ab pl  mujh se gussa mat ho......  @ae479ceb1494fc0ba42da261fcea5830 disqus   Sadaf di,aap bhi mujh se gussa ho  pl  aap tou gussa mat ho    actually di, meri koi id nahi hai, aur na hi mein fb per hun.......mein tou comment bhi apni behen ki id se karti hun.....i don't have an id.....aur waise aap ka chat box wala idea bura nahi hai."
2021,1,Stfu your existence offends me
2022,1,It's much better than the left wingnuts who got us into this mess in the first place!  Like you Susan!
2023,0,You Lack Empathy is a fucking great drink!
2024,0,Just because Owebama came out of the closet doesn't mean you should all blindly follow suit.
2025,0,"Hmmm new iOS without new hardware to try on  So far iPhone announcements have been done at WWDC in the past numerous times already, unless new iPod touch pops out of no where to demo it, and bring Siri to iPad 3 ! Will see tomorrow how it plays out..."
2026,0,I agree it is hard which is why I try to stay away from it because there is no way to really know who would be better
2027,0,yep you are officially addicted to polyvore....as am I!  p
2028,0,ama ing eh  talk about gaining experience and considering last year in college he probably only played 25 30 games pretty incredible
2029,1,"@Hoss   @JenBroflovski fuck you you old fuck, the real john mclain.   the real one from die hard"
2030,0,"o'neil is the best manager in the world, fact. love to see jose do what mart does. no chance."
2031,0,Waaaaaaaaaa!!!!! Waaaaaaaaaaaa!!!!!!   Listen to those libturds whine!   They know they are toast so they yap and snip like little Chihauhaus!   No offense to Chihauhaus intended .
2032,0,"And we could put up a high stakes Russian  Roulette  game, I 'm sure a few people would  choose  to do that too. Like young girls  choose  prostitution, people  choose  to be crack heads... The fact that you can  blow the rent money on the roll of the dice  and leave your children homeless is case in point."
2033,0,we need to have a honest goverment and clean up all communists from any party now
2034,0,Because Kagawa isn't going to  sell shirts  to their favourite team.
2035,0,"waiting to hear them say  BLACK  huh ........BLACK!! okay    Now unhand yourself, go and smoke a cigarette....better, isn't it......you relly should invest in HUSTLER or PLAYBOY"
2036,0,"well, he wants to ban gay marriage even in states where it is currently legal, he wants to ban adoption for gay couples, he thinks Planned Parenthood has a  hidden agenda  and  he wants   No abortions even in cases of rape"
2037,0,"there is a good team on the field idiot! People get injured, people slump! To say Gon i and Youk are no better at hitting than the fans, is absolutely ridiculous and upsurd! Do RSN and the Red Sox a favor and stay at home and shut the f&ck up! You are a prime example of what I am talking about! If you're going to critici e then do it realisticly and stop pulling dumb Sh!t out of your A$$! As for the rabbits foot, I'm not talking about luck here. I am talking about a behavoir of the fans that is bleeding into the club house. You try and perform while constantly critici ed and have to endure stupid comments like you. I'm not saying it is the main problem but it certainly does not help anyone!"
2038,1,"you really are a complete moron, yo must be one of those incompetent welfare leeches who does nothing but put a drain on every hard working person in this country. Cut the cord, do something with your pathetic life."
2039,0,really  since when has it become cool to defend him
2040,1,"Nope, it is a moron like you who needs to shut up"
2041,1,"You are simply comically idiotic.  Or you're just a depressing fool.  Either way, you're still just a liar and an Internet coward.  Cheers!"
2042,0,cause you never know when you're gonna need one. LOL  o
2043,0,you are not better than your bedtime.
2044,1,You are wrong idiot!
2045,0,Something tells me he is a burglar at night.
2046,0,"President Romney   sounds really good. Now, Cheney for VP and we're all set.  Yeah, that's the ticket   Romney  Cheney.  And the  motto will be   Just to piss off the Liberals ."
2047,0,Of course Iran has been talking us to death for years in their development of nukes.   With Obama and Hillary they have willing allies to prolong it even further.   The Israelis and believe or not the Saudi's and Jordanians will not wait for Obama knowing exactly who he supports.   The Arabs have as much to lose because occupying them is also on Irans time table.   Simply put the Iranians are shiite and the Saudi's and Jordanians are sunni they hate each other deeply.   In this case Enemy of my Enemy is my friend at least for today.
2048,0,getting your face ate off
2049,1,Don't you get tennis elbow from jacking off as much as you do
2050,0,Nigga didnt even pinch the bitch...he a cowered tho...deserved that ass whooping
2051,0,"A Frank yesterday, a Frank today, a Frank tomorrow.  I have been and always will be one big Frank."
2052,0,"tstev, you really ought to get a life. You accused me of being another commenter pretending to be a supporter of that commenter's stance in another article, long ago. You post more than anyone I have ever seen, and your posts are always vicious, petty and pointless and quick to whip out ad hominem attacks. You post so often that I wonder how do you, pray tell, make a living  Are you one of the 1%  Do you live in your parents' basement  I'm sure you'll accuse me of being yet another Abigail or something idiotic along those lines. By all means, deflect away from legitimate discussion. That's the height of maturity."
2053,0,What Muslims are currently being line up for hate
2054,0,"I feel bad for the woman. What would have made this story better is if the man attempted to rape her and she pulled a 9mm and gave that guy a dirt nap. but who needs guns, guns are barbaric. And rapes, murders and home invasions only happen in the movies and on TV.  Instead this guy is gonna be in jail and all the liberals will think he is gonna be  rehabilitated  and he will become a contributing member of society on release.    Such a waste of tax dollars."
2055,1,"Bitch,be quiet. Somebody needs to kick your ass for talkin' that stupid shit,hoe."
2056,1,You are a complete moron
2057,0,"Android is everything Steve Jobs envisioned iOS to be. That's why he hated it so much lmfao. That was Apples most pathetic update yet, that shit should 5.2 not OS6."
2058,0,THATS OK..IF I GET IN TROUBLE THERE WILL BE MILLIONS WORSE OFF....I'LL LOOT WITH THE BEST OF EM
2059,0,The boys at Epic Mealtime must be proud.
2060,0,I like Season 4 OK. It wasn't as good as the later half of season 2 first half of season 3 but it wasn't terrible  or even merely bad
2061,0,SHOLA'WHAT PLANET DO YOU LIVE ON YOU NEED TO GET DOWN TO SPECSAVERS BLIND OR STUPID
2062,0,Illegal Cuban  ombies.. Castro's Revenge.. for Sega Genesis only..from Akklaim
2063,0,"i believe in the mantra no risk no fun.. However,   On balance, I would have to fall in line with the do not do it camp on this one.. Having said all that there is an old snap of self on a dirt bike laying around somewhere with my young daughter clinging to me on pillion seat.. having fun but neither of us wearing crash hats..  i guess we all have rash moments."
2064,1,"You piece of scum. According to the SA constitution, this lady was a Black person. Hope your mother is the mother of all old cows. Idiot."
2065,0,"Arsene Wenger is a great manager, of that there is no doubt, and i, for the life of me, couldn't understand that substitution...however, he is the manager not me, and he may have had a sensible reason for doing it, we don't know."
2066,0,"I feel like Shotime looked inside my dreams and just picked a bunch of random shit out of it to make a show  Sheen, Caplan, sex, period pieces, retro science and sex."
2067,0,"shearnut, that you may be correct, I do not like people who want to destroy America."
2068,0,"What an honor to be able to see you so 'up close and personal' .............. I will be counting the sleeps,  If I had a tail ..................... I would wag it"
2069,0,"Truthincaps for you to understand.  Just a second, doctor, a patient for you in Ga a."
2070,0,Any chance they served deep fried anything on a stick at this event
2071,0,LOTS OF FOULS . . . LOTS OF FREE THROWS MADE. . . . COMIN' UP!
2072,0,I will fuck the shit outta of judge Judy have her hollering  order   order   order
2073,0,"If you take out the fags and boo e and such like, leaving say     170 per week say and then recognise that they are feeding 8 people then that doesn't seem too extreme    3 or so per day per person .  I've no sympathy though because they should be spending their money more wisely given their circumstances."
2074,0,Fuck Toygers I want a Mutini
2075,0,"First off...you do NOT need to be married to make end of life decision, or purchase health insurance together.  So basically you just want to file a joint tax return    Look, read any of my posts, I am for equal rights for all citi ens.  But it pisses me off when you have to make up phony benefits just to explain to some simpleton, religious nut, why you should also have the right to be married.  Marriage is an institituion of the church...so why gays who are so hated by the church...would want to get married is beyond me.  But it should be their right.  A human being is a human being...period!"
2076,1,@caljb7 i'm on AAC then ya dumb fuck
2077,0,More run support   more confidence when pitching   better results.
2078,0,What did they expect when they ask miming quees   Ms.Cole  to appear.  Did they think the rating was going to improve. I just think the judges  arent very good and people are getting bored of these talent shows. Its  the same thing over and over again.
2079,0,It probably was a white guy high on drugs who looked Asian with his eyes half way closed.
2080,0,They cant beat spanish players so they are trying these cheap shots...
2081,0,"I admire him, he is a true warrior king of old.  The difference between a general and a warlord is that a general only follows orders, a warlord is only constrained by the rules he agrees to.  It was a pathetic joke that Obama was given an honorary black belt in Taekwondo without earning it.   Putin is a better man than that... your standards of measuring a man  even an adversary  is as pathetic.  No, I think Putin is more honest than you will admit."
2082,0,The M25 struggles to cope with airport traffic. Tube connections are not useful for all travellers. The infrastructure can't cope now!
2083,1,It's just you smelling your armpits again. GO back to your nails
2084,0,God does not fuck.
2085,1,"smearedsxhit, what does the phrase below mean   I'm just  after all  a 'stupid teabagger, and you are a more intelligent corn filled Obamaballsniffer, so please explain this    ....I give Fox Nation 3 more weeks. Then it's off to stormfront for the baggers.   What is 'stormfront '  Because, that is the same term 'Berthole' used last night when he she it was lurking on another thread.  Could this mean that you are berthole, lindie and smellyterd!!!  All rolled into one ignorant pieceofppppoop"
2086,1,"Do you reali e how retarded, ignorant, sorry, and pathetic you sound"
2087,0,Are you saying a woman's right to vote was revoked after 1920
2088,0,It's a quote people...chill the fuck out  .
2089,1,Substantiate your slur....or should we talk about the bi sek'sual in the WH   Don't you think the name Larry Sinclair should be included in your internet 'whispering' campaign
2090,0,damn i need to stop regarding fuckign tvspot
2091,1,"Wally the bigot, and  cmorris the racist. The new faces of ignorance for the new south. No matter how often they wash their black sheet, it will still carry the smell. Good luck guys, and all those like you. God has a special section for you to sit in when you arrive and your resting spot."
2092,0,"Thanks for demonstraing the idiocy of the bigot. I'm not gay, but support gay marriage. Try and compute that one, dimwit. Your birth certifictae was an apology from the condom factory."
2093,0,Where on your body are you planning on getting it
2094,0,You have my permission to leave.
2095,0,"Romney's track record in elections is not particularly good when he comes face to face with effective politicians and campaigners  as opposed to has beens and laughingstocks . Given how Rubin demeaned Gingrich and Santorum during the primaries, she can't really see Romney's nomination as some great achievement."
2096,0,I would rather some one with  blood money  although the you tube was with out merit  than someone with blood already on their hands like Obama.
2097,1,You sir are not intelligent
2098,1,"Hey moron  William Reynolds , impeach YOURSELF and then go kiss a Muslim like your hero Bush."
2099,0,I will buy one of these thing today. they look so fucking awesome. They better not fuck with the Version and just keep ONE.
2100,0,"You are joking, yes"
2101,1,I would slap you silly but clearly you are already there.
2102,1,"Really Joe    I don't recall anywhere in the  All My Children  storyline where little boys were raped and sodomi ed...refresh my memory please... But I guess you'd know all about children, since you impregnated a 16 year old in the past wouldn't you   You're as much a pos as your sicko client..........."
2103,0,i dont care. I will never agree with you. In a few years we will know. Wait it out
2104,0,"This report on the same subject is also confusing, but slightly less so   http   www.maannews.net eng ViewDetails.aspx ID 490378"
2105,1,"@Enundr lol.....You sir, are a jackass. wipe the tears from your eyes and move on. Mass Effect sucks."
2106,1,http   wiki.eveonline.com en wiki Vigilant  Bet your glad you didn't have the balls to use your real name. You look like such a dumb ass now  check vigilant bonuses on that link
2107,0,"Hey lawmanjed, don't let the trolls get to you    they get off on being intentionally irrational because they know that you expect them to be rational.  Just step over them."
2108,0,"Oooooooo, they might get Michael More on us. Great! He's about due for a stroke coronary about now anyway. If Fox caused it, even better. Besides, isn't he a one percenter with his mansion and big ass ets"
2109,0,One thing I've learned in 3 years. People that make childish plays on Obama's name or call him things such as the Messiah are really pea brains.
2110,0,"Hey Queeny...if you are litterate, which I doubt being into PCP and chit homie, read  immermans Police File with the Orange County Clerk of Courts   http   myclerk.myorangeclerk.com CaseDetail.aspx CaseID 5797428"
2111,1,Get I life u bitch!!! avande ammede oru lekhanam...
2112,0,This country is broke.   Economy is in a tank.   People are unemployed.   All New Jersey's Senate cares about is Gay Marriage.   Can gay Marriage fix this country economy     Can gay marriage stimulate jobs in New Jersey     Can Gay Marriage seriously benefit the general public of heterosexuals
2113,0,"Christ died for your sins.  if you do not sin, Christ died for nothing!"
2114,0,"If someone were to write a parody of a left wing psychopath, it would read an AWFUL lot like this post of yours."
2115,0,Why don't you give a sprinkling of your magic pixie dust
2116,1,"It's clueless racists like you who are in complete denial. This boy WAS in fact killed because of his race. There is no  race card . So now that they mentioned race, you are no longer  behind them   You're as sick as the bastard who pulled the trigger."
2117,0,"Wow if you can't get used to it then I don't know wtf to tell you. It should not be a surprise to see AKP post these things. You can choose not to click on it or if it's such an eyesore go to a different site for kpop news why don't you   You were directing your comment to the staff  Hm, ok sure. I don't see why you should post it on the comment section. And you don't know how many times I have to see comments about this article being useless. It's tiring and repetitive. So just contact the staff like you will if you're really annoyed."
2118,0,How old are you
2119,1,YOU STUPID SHIT! STOP SPAMMING! DELETE HIS PROFILE!!!
2120,0,hahahahahaha snort hahahahahahahaha
2121,1,"The difference between your wife and a rooster HoldYourOwn  The rooster says cock a doodle doo, your mama says any cock'll do."
2122,1,"Dear Pingback, fuck you or using  vidya  It's stupid as shit and you're not fucking funny or part of a precious internet club GTFO r That goes with you Oldfag, only exception is that  fag  is overused. Die bitch"
2123,0,i got to admit he's hillarous with his facts
2124,1,"You are an arrogant bitch and what is wrong with  the World today, mostly caused by you pond life bankers!!!!!"
2125,0,"I would comment on how confidently the Kings are moving the puck around, but having a 4 goal lead would tend to instill confidence in your game"
2126,0,"FUCK YEAH, THE KILLING is over"
2127,0,oh my dongsaeng   you are an angel sent from heaven to make us nameless feel soooo good! kkk! thank you^^
2128,1,Another worhless post from a worthless person.
2129,0,"I love Cam Newton's upside, and think he'll be an All Pro caliber QB, but 21 TD's and 17 Interceptions and NFL Network has him as the 10th best Heisman Winner to play in The NFL.  Tebow was also on that list.  ESPN had a problem with Tebow but never mentioned how stupid it was that a guy who had a  decent  year throwing the ball, for a bad team is suddenly on a list that Tim Brown is not on.  I'm so tired of ESPN hyping things up and blowing them way out of proportion, for better or worse."
2130,0,"John, you need a female publisist...may I apply for this lifetime position in which I can attempt to enlighten you about our sex....you are soooo far away from ever finding a woman who will put up with your bullshit...where is your mother   Time for you to have a talk with her...."
2131,1,you're right  there weren't enough toothpick hangovers and tailwhips... Go fuck yourself
2132,1,"and fuckface, in order to be situationally aware one would have to read the blog of last week in its entirety. from the point i called ew stupid and told many why they were wrong, till the point where u faggot started making separate threads discussing my trollness"
2133,0,"yo DETEEEESTO esa actitud de  NOOOO! ALEJATE, EL ES MIO D !  da fuck bro   Tan divertido que es sabrosearselos en grupo  c y lan ar frases de alba il"
2134,0,@Yitan @orpi yo tengo el LoL intalado y me parece tan aburrido nose porque lo juegan tantos  SS  cambio de tema perdon
2135,1,"You fake Indian. Jadunath, Bana Singh, Karam Singh are not sikhs sorry I wont tell you   because you are an ignorant idiot. The last name singh is used by Rajputs, Jats from Rajasthan, Haryana UP and Bihar."
2136,0,No to be Liverpool manager you must be willing to defend the indefensible
2137,0,Kindly explain WTF you are talking about...
