,insult,comment
1109,1,"Cannot be a King when u don' know who is, who has your daddy nit wit"
1110,0,"Of course, you know that if you are gardening you do not get to sit very much :"
1111,1,only ignorant ass nigga I see is you....step off bitch
1112,1,"Who are you calling morons, you agitating as***le?"
1113,1,@Nairobi Fly You an asshole !
1114,1,are you joking? thats the celts idiot
1115,1,"I am always curious why politicians  both parties  make Spanish language ads. If you are able to vote, I assume you are an American citi en.   If you have been here long enough to become an AMerican citi en, why cannot you speak English???"
1116,1,"you faggots are never happy with anything, possibly why you dont have your own bmx site."
1117,1,If you can understand what is being said here you should be able to respond in English.
1118,0,Why then are you liberals targeting women ?
1119,1,Because you are a Spurs PIG!
1120,1,"It is, it has idiots like Mr. Pelham who like a law which really allows someone to murder someone else  with no eye witnesses  and then claim self defense under the equally idiotic  Stand your ground  law."
1121,0,Ny niggas need to stop hatin. The only major nigga still living that just blew in the past 15 yrs. is Jay  . That boy Nas is good. All the rest of them\ufeff New york nigga  is garbage. Mobb Deep's first video was flossing a Honda Accord or a Acura. Fuck you diabetic lookin nigga !!
1122,0,Yes you are.....now try and fix it
1123,0,Screw you
1124,0,WaPo  exist to publish news ? You are truly  lostinthemiddle .
1125,0,FUCK i wanted to say that lmao
1126,0,you are angels fan. not a la losers fan so keep watching game
1127,0,"What the fuck are you talking about? Common wasn't trying to end his career. He made a song, Drake felt some kind of way and starting talking hard shit talking about  say my name . Common said his name and that Drake showed his pussy lips and said I am not going to reply because I am to big. But yet he can try and diss Lil Kim thought right? Drake is a pussy straight up!"
1128,1,"That is, that has why you rather talk about teaching your pig  you are indeed incapable of much else :"
1129,0,are you thinking about getting one...
1130,0,I wonder how you would do as president....I am sure you have fulfilled every promise you have ever made right? I am sure you are perfect and never make mistakes and I am sure you walk on water because you sound a little holier than thou
1131,1,Only when you hop off my dick
1132,0,"end of the line  ugliness means...really fucking ugly.  That picture is pretty unflattering, but it is, it has not something I would give a second glance to if I were walking by her on the street."
1133,1,@Youknowwhatiiitis: you afro american negro's only & not blacks from different cultures.
1134,0,punch your dad
1135,1,You are not one to define intellectual honesty or reading compreshension.
1136,0,... and you were good as a baby ... then look what happened.
1137,0,"Congrats on the new job, it is definitely worth a little splurging!"
1138,0,Where did you read anything about attempted suicide?
1139,1,"That is a totally ignorant way of looking at history, luckily most Americans are educated to think differently.  Placing 21st century morals and ethics on the past is wrong, no matter what time period you speak of.  Learning about past mistakes and honoring people who fought for what they thought was right  and were Americans that have made this country  is not  wrong wrong wrong .  We all come from ancestors who did things in the past that we would think of as indescribable today.  The white supremisct and redneck comment, just makes you look as dumb as other racists."
1140,0,"Bath Salts. Gosh.  But seriously, bath salts come in 500 mg packets. Most of the idiots taking that shit do not reali e you are only supposed to take 10 mg at a time  most of them take it all at once. This leads to some seriously, seriously fucked up people doing some seriously fucked up shit. And they are not even close to being banned in most states yet. Do yourself a favor and stay the fuck far away from that shit."
1141,1,"lindie0621  4 minutes ago in reply to design4u1  Yes, mexicans are dying every day because good God fearing  Americanscannot seem to get through a day sober. *********************************************************************************************************************** No, Mexicans are dying everyday because Eric Holder ordered the ATF to allow gun smuggling via FAst and Furious in a pathetic attempt by Obama to undermine the 2nd amendment  Nice try. Go back to your bottle, now, Canuck"
1142,0,"Yep, that is it, and you are my park ranger so get back to work."
1143,0,you dont need to play it...you are it
1144,0,Haha you were serious
1145,0,are you really a former pro athlete?
1146,0,Thank you so much Neha :
1147,0,This had better be the last time I hear some shit like this or I ma board up my crib load up on guns and play resident evil to sharpen my shooting cu  I ain't goin down without a fight.wrd2everything
1148,0,"The juxtaposition of the Jaguar pitch and Joan's evening was fucking brutal.  I thought I was going to die.  Pete Campbell you horrible, horrible man."
1149,0,Good night! present: porn creampies  and    a href=
1150,1,Ill still fuck him up
1151,1,You are name is ANON shut the fuck up
1152,1,Liking your own comments shaaaaame loser
1153,1,"Junk food will make you fat but junk science will rot your brain. Extra weight you can lose, being too full of yourself just feeds on itself until your head explodes. Poor Hemi. Pop goes the weasel."
1154,0,WHAT SI E ARE YOU?
1155,0,Wow you are sensitive. This trailer is ama ing.
1156,0,kill the unborn women.  not too smart when you are pointing fingers at the republicans for waging war on them.  hysterical liberals talking points but they go beyond to action.   kill the potential women voters you want to count on.  this is a real loser for you progressive liberals.
1157,0,wow are you serious?  hahahaha
1158,0,"Vorhin hatte ich meine albernen 5 Minuten. Nun antworte ich mal ernsthaft. Also, ich meine, wenn man alleine lebt, muss man doch nicht in die Einsamkeit  iehen und da versauern! Eben gerade dann nicht! Das ist doch der Albtraum. Man kann dich in irgendeinen Verein eintreten oder so, in einen Chor gehen, da kriegt man schnell Anschluss. Wenn man dann noch arbeitet, sind ja viele Stunden vom Tag schon weg. Und warum kein gemeinsames Konto? WEenn beide arbeiten, warum soll man dann alles  usammenschmei en? Wenn nur einer arbeitet, ist es viell. was anderes."
1159,1,"oh dear the right wing retards have picked up this article. I know the ave iq of right wing idiots is significantly less than the average human being, to be fair my pet monkey has a higher iq and he is on drugs. Naughty monkey. he is due a slapping later.  Oh yeah, I was going to ask if the right wingers are rooting for war on behalf of israel. boeing, lockeed, rayathon etc, attackking babies in arms with cruise missiles must make you all proud to be a merican. Do not forget to claim it is gods will."
1160,0,"I know she is, he has black, and I know everyone else knows she is, he has black   she only has very light skin.  This is like asking 'Are people aware Michael Jackson is black anymore'?  Yes.  Us white folks still know MJ was black, just with white skin   same with Nicki.  If you are born black, you are black   does not matter what you do with your skin after that point or how you try to portrait yourself."
1161,1,"Papi, why are you such a hateful person?"
1162,1,like your mom
1163,1,You are a very nasty person.
1164,0,"They crushed the ONLY good car in that whole movie... Wow. And this was SO much more important than finding where shipments of drugs, illegal weapons, or illegal immigrants were going. How about taking the resources you fucking wasted to ruin this guy's life and put them towards enriching the lives of others? Put that money into a fucking school or something. Shit, I do not know..."
1165,0,bro your caps lock is stuck
1166,0,I just fucking vomitted
1167,0,"Thank you HEAVENLY FATHER, for JESUS, YOUR MERCY & GRACE daily. =   you are definitely my power source ...my everything ="
1168,0,you already are
1169,1,Your mother should have had an abortion and thus none of us would be subjected to your stupidity tonight.
1170,0,"I mean, have we learnt nothing from the Catholics??? When you stomp on natural human urges, you fuck with people's brains. You give them a distorted view of their bodies and those of others. All sanctified by the church. Terrible."
1171,1,"Well, straight, what is your narrative?  A little chaff is all the argument you have?"
1172,0,"wow, someone does not like you"
1173,1,Then why are you so foolish to even bother coming here?
1174,0,PUSSY T AINT FUCKING WITH WAYNE LYRICALLY CHECK HIS MIXTAPES AND ALBUMS WAYNE IS WAY MORE SUCCESSFUL THAN PUSSY T AND RICHER
1175,1,Sounds like you are the racist...you hate whites.
1176,1,hey twinny how are you?
1177,1,You need to leave your hole sometimes.
1178,0,"@renoirmajer No. It is, it has always about money. You are just older now and you lament because you cannot ignore it. Life is much better when you can enjoy games as entertaining as this one to its fullest."
1179,1,Fat people are a safety concern on a flight.  What if people need to get off the plane quickly and your fat butt is in the way.  I would have no problem trampleing you.
1180,1,I work at a major phone retailer. I have to deal with proclaim like those commenting all the time that they broke their precious IPhone. So you drop your phone twice... Then a third time... How does 650 sound for a new phone. Why would you pay the 50 twice when you can get a decent case once and not have to pay 50 for a new one. Or 200 w/o applecare. Buy a case you cheap pathetic bastards.   Thank you author for not being a dumbass and those who do not have a case stop whining like an apple gambit b**** when some speaks logic.
1181,0,"Bennett's made me laugh so fucking hard, hahaha!"
1182,0,Looks like your stair case!!
1183,0,You are the proof.
1184,0,"Foreigners are perfectly welcome in China, unless your name is George Bush or Dick Cheney we will not arrest you haha!"
1185,1,"Man, you are some incredible racist.  Black boy ?"
1186,0,I tried the brown sugar scrub. Does not smell very well. When not using....the oil goes to the top &you will have to restir. Does leave your skin feeling silky.
1187,0,always nice blond uk girls and some tanned guy from the south europe man they south euros have all the fun and dont even talk about porn its all tanned guys with uk girls man its fucking not right
1188,1,"fuck off mate that would make a great kids story, it is, it has not like the kid understands wages or anything. Also their biggest cunt did not play in the match, is not that a good moral."
1189,1,You do not know what you are talking about he does
1190,0,Mexico win 2 0...?????..What are you smoking dude.
1191,1,"Wa  at? .  . Hail To The Chief wrote, in response to oh really now:             Aw, the syph l s riddled c nt is all riled up. Boo f ck ng hoo. Take your pathetically lame comments and shove them deep up that dry, elderly sn tch and choke on it, grandma.It is, it has p g f cked moron liberals like you that voted that disaster into the WH and cost us TRILLIONS and threw the country into the toilet.  Now do us all a huge favor and go fuckoffanddie in agony. It'll be the first time in your miserable existence that you actually did something worthwhile. In the meantime, s \u0107k my glistening conservatism, b t\u0107h."
1192,0,"You are a hoot, Beckie!"
1193,0,Next life?   Are you Hindu ?
1194,1,Well... you are so retarded.
1195,1,Are you ready for the idiots' bashing of you?    How dare you accuse the King and HIS knights of trying to deceive HIS kingdom!!!
1196,1,"Even if you post one line, it is a  lie or distortion."
1197,1,"What is, what has disgusting is people like you judging the life journey of others.  Go crawl back under your rock and let those who are positive make the comments."
1198,0,You get a derp for effort.
1199,0,Goodnight to you and the rest of your cop friends AND your inside  jokes.
1200,1,"Go fuck a wall and cry, but make sure no other dinging Jew stands behind you or you might lose your honor."
1201,0,"Westbrook is going to learn like AI did.  When you are a crappy PG, your team suffers while your stats soar.  BTW AI Westbrook"
1202,1,Strict gun laws stop CRIMINALS from owning guns to commit crimes?  YOU ARE A MORON
1203,1,Jwaan full of shit as usual.
1204,0,You mean Bitterman has a white trash inflatable?
1205,1,be quit mookie you do not know what your talkin bout artard
1206,1,"No doucheno  le, it is, it has murder.  Any way you look at it, when you STOP a beating heart, it is, it has murder."
1207,0,you sounded nervous as fuck but i would be too! GOOD FUCKING JOB DUDE PROUD OF YOU.
1208,1,Shut your pie hole B****!
1209,1,"Forget about all of the critics on this comment board Mr. Gill. It is, it has about time someone starts exposing idiots like this guy Delesdernier. This guy is arrogant and sits around passing judgement on teachers when the whole time he cannot put together an intelligent sentence in writing. And he is supposed to be an attorney, and is a member of JPSB, and past President of the school board ? It tells me that he must suck as an attorney if he keeps seeking political jobs where he obviously does not need any skills to perform. How did this guy get on the school board anyway ? What an embarrassment to JP and the State of Louisiana. God forbid if this moron would actually become a judge....... Good job Mr. Gill !"
1210,0,What is your point? Or do you have one?
1211,1,hmmmm....Gofuckyourself.....
1212,0,Your paintings are beautiful Charlotte!!
1213,1,Get off your knees your embarrassing yourselves.
1214,0,you are proving yet again that Liberals are masters of doublethink.
1215,0,Are you his employer?.......see how this works?
1216,0,I am guessing English is not your first language. He was being sarcastic.
1217,1,"Check your own username,  doofus, and your spelling."
1218,1,You  are cra yy
1219,0,Spent more than all others combined. Are you insane?
1220,1,What a loser you are.
1221,0,anna you are so talented!
1222,1,Fuck you Mikal. Do not laugh at something I say you stupid little punk ass bitch. No one likes you. Pussy.
1223,0,"who the fuck gives a shit peanut what Forbes says? that is, that has like if fucking People maga ine wrote up an opinion paper about Diablo3. It would not be worthy of wiping my ass with."
1224,0,ssshhhhhh you are being logical
1225,1,"You must be related  to the nigger above, live in the same trailer park do ya ?"
1226,1,fucking spoiled rich fuckers have NO clue what it is to make a dollar. Go and work for a living and see if you burn a 100k bag. Hell you wouldnt even be burning a 50 dollar bag. That is NOT art losers.
1227,0,"como siempre de estupidos e ignorantes siempre se equivocan,a poco no saben distinguir?? ba!!"
1228,0,Did you really think little Georgie's mess could be cleaned up in 3 years?
1229,1,Insulting a little baby? Really? How pathetic. What an a**hole thing to do.
1230,0,fuck the insiders i watch the games we suck
1231,1,"Oooh, what a compliment.  I just wish it was from a higher life form."
1232,1,You guys are trouble making trolls.  Well done!
1233,0,you just have to plan for the idiots thats all :
1234,1,Should not you be at your lama e class?
1235,0,"over 68,000 views fuck boy.......get some money about yourself"
1236,1,You are a certified moron
1237,1,keep sucing down the koolaid liberat stooge.how pathetic you are
1238,0,"Fuck Texas.  Too hot to even visit that bitch.  Who the fuck ever says OOOOOO I am going to  Texas.  I will, i shall wait for it... NO fucking body."
1239,1,This post gave me cancer . . . . . someone go back in the time and make sure that his mother have an abortion. . . .
1240,0,"0:2, damn you and your winning ways."
1241,1,your name is stupid
1242,0,you are correct sir
1243,0,would you ever come to the UK
1244,1,"fucking sick!!!  jessica is beautiful.. natural beauty... would u rather see her with botox, filler and venners...get a life!!! loser"
1245,1,EVELYN WE NEW YOU WERE TRASH IN THE BEGINNING BUT AS THE SHOW GREW YOU GOT OUT OF CONTROL AND REALLY SHOWED THE WORLD WHO YOU REALLY ARE TRASH. TRASH IS WHAT YOU ARE AND YOU AND CHAD ARE DESERVING OF EACH OTHER! YOU ALL ARE FROM THE SAME FLOCK!
1246,0,"don sounded like wrathful betty in that moment.  don was A Woman Scorned.  know you know how that shit feels, don."
1247,1,"Hey, fucking asshole... just wondering... do you have any good yarns about beating the shit out of any women lately? We are all dying to hear..."
1248,1,Based on your comments... you got some hate there puppy.
1249,1,"Wikipedia is not fact, you idiot.&nbsp"
1250,0,I hate Isla. Dont want that douch in our team. Dirty little idiot. Last time we played against Udinese he played dirty against Vidal like he was trying to prove that he is better than King Arturo. I just have one thing to tell him. In your dreams PEDRO!!!
1251,1,"It is, it has a 4 out of 7 series you moron"
1252,0,Remember anecdotal comments are not useful? What are you lecturing me? lol
1253,1,then wtf are you doing on this site. if you do not like fm then you dont deserve to be on this site. now fuck off you wanker.
1254,1,"Get lost, lightwieght.  You are WAY out of your league here."
1255,1,"Pre jellybean? What are you, stupid? Have you even seen it? Doubtful.  My SII Skyrocket, is running ICS, just fine as smooth as any iPhone I have seen. And I know for a fact, I have seen those."
1256,1,okc bandwagon 2010. just kidding since 2012... Get off of Kobe's dick
1257,0,Lucky you! I adore Doodlebug! Your little pages are too adorable!
1258,1,please tell me you tried to spell Rondo in your username.  you seem like a dumb fella.
1259,0,No offense but you are drunk.
1260,0,what are you talking about ?
1261,0,I like your style
1262,0,Talk about freedom of speech. we are being denied freedom to defend black pride n only white racist remarks are allowed and published here.
1263,1,If only everybody was as intelligent as you are....
1264,1,You do not get out much do you?
1265,1,"funny because i clearly saw him put his arm infront of the elevator and another infront of her.. unless you saw another view i suggest you shut the fuck up before you talk shit. obviously either way i wasn't serious no one knows whether this was real or fake, or what the situation was so maybe you could hop off. and obviously your a bitch. you get mad over everyones comments? nasty hoe"
1266,0,Of course you would say that
1267,0,"Considering Obama's PREFERRED methods of dealing with prisoners, this may be the best way. I mean, we are not going to get any intel out of them anyway, and any that we DO happen to get will be released to the MSM immediately  letting the other bad guys know what WE know,  so what is, what has the point of capturing these a holes? Might as well off them. When we get somebody SENSIBLE back in the White House THEN we can go back to capturing them.  You know, at the point when the soldier grabbing the goon does not have to worry about getting sued by the cretin who is, who has being represented by one of Barry's personal injury squad because he punched the murderous thug in the chops."
1268,0,Are you serving sangria to the 'kiddos' now?
1269,0,who so ever you are..... BRAVO!!!
1270,1,Your comment is kinda racist lol dumb ass
1271,0,Where are you in the standings!
1272,1,You are a moron Chargerin
1273,0,Would be cute on you barb
1274,1,Like your sister o Georgetown lmao   she was focused actting like she never tasted dick before
1275,0,"For me airsoft guns are good to use for a self defense, yes it cant kill but it can hurt a lot but for goodness sake especially when you are in trouble.  Your safety   will also base upon on how  fast your brain can response,"
1276,0,"Do not tell me you are remodeling bathrooms, again!!! :"
1277,0,You guys are inspiring!!!
1278,1,...........QUIT your HIV DRUGS and DIE....YOU are not a PRODUCTIVE PART of SOCIETY!!
1279,1,"Shit we take every bitch if you ain't know. Spanish, white, black, Asian, Italian, German, European, Russian, Austrian, new  ealander, canadian, Persian, Scandinavian, etc. we get all the bitches...fuck you talking bout."
1280,1,You are a hypocritical idiot.
1281,0,*FUCK NO!!!* UR HELLA ANNOYING EVERYTIME U SING PHILLIP. U SEEMED LYK UR TAKIN A *SHIT* PLUS NO TALENT. JESSICA IS MUCH BETTER!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1282,0,Then you get pujo
1283,1,You are a moron.
1284,1,"grrr grrr roar, lmfao a"
1285,0,You must be bored. Probably a Cavs fan...
1286,1,It has been mentioned several times are you accusing me of making it up.  Shame on you.
1287,1,This is one of many reasons why you are the face of failure.
1288,1,"Go back to where you belong then fuckboy. Last time I checked you are still   unfortunately  over here. Stop bitching and grow a pair, bitch."
1289,0,Edlefson is absolute garbage. Get him the fuck off our team.
1290,0,tde is the future  fuck this good music young money bullshit   they are both whack anyways
1291,1,"Ok you MOFOs at city hall, how about giving it back to the taxpayers?"
1292,0,"Fuckin stuttering, repeating the same shit, not rhyming at all, this is what hip hop is all about now."
1293,1,This article has nothing to do with Obama you fool.
1294,0,Naturally you are proud of your own racism.
1295,1,"First, why do you make a comment with the id  Guest?  Are you afraid of revealing who you are? Second, I am  sick and tired of the stupidity of  class warfare.  You have got to be quite stupid if you still do not know that those wealthy are the one's who provide jobs for those of us who work hard for a living. It is an obvious conclusion that if we tax those who produce jobs, they will produce less or reduce jobs. That is not difficult to understand, unless, of course, you are liberal who thrives in envy and division and class warfare."
1296,1,Ha! Ha! Ho! Ho! He! He!......jimmybhoy1...harryboy50...same old troll.....Ha! Ha! Ho! Ho! He! He!.....roy.   Tick Tock
1297,0,"Yes it does.  Muscle mass turns to fat when you no longer use it.  Steroids make you able to increase the intensity and frequence of your workouts.  Without steroids, you cannot maintain that pace.  And therefore, your muscle mass drops.  No different than muscular response when off steroids."
1298,0,That should have been your name!
1299,1,all yall just shut the fuck up the man is dead get over it
1300,0,"@NewYin er I have no roommates either. Cause I hate bitches. And as a few male friends told me, the ratio of bitches to women like the LOC is like 85/15"
1301,0,"You will, you shall need a ring to remember your rings."
1302,0,"Mal den Teufel nicht an die Wand! Es sei denn, Deutschland schafft seinen euro ab, und die Anderen d rfen sich allein mit dem gan en Sch.. herumschlagen."
1303,0,LMMFAO!!!!!!!!!!!!!!!!!!!! IM WEAK AS FUCK!!!!!!!!!!!  Are we gonna do coke?!  That bitch was hilarious the whole vid ...
1304,0,You mean fat?
1305,0,"wow, take it easy buddy! sorry some people do not want to be a slave to money their whole life. If what your talking about is shitting all over people.... i am all for it! :"
1306,0,you guys are looking HAWT!!
1307,0,Fucking scrabble.
1308,0,You just know she loves getting railed by big black cocks. Negro brothers are raping her pretty white cunt everyday while all the white boys jerk off to her picturees lol.
1309,0,"that really was messed up that she called that little boy fat. def unnecessary to attack him i wonder if she had, he would rule against herself if his suicide was due to her talking shit about him on national tv."
1310,0,You are finding some really cool ideas.
1311,0,blaahh..your a hoot. And after a thirty pack you must be a wild and cra y guy...
1312,0,takenprison is FUCKED NOW SINCE CONNOR GAVE SONBY CO OWNER HE IS ABUSING LIKE FUCK
1313,1,Really?    I bet you are not making six figures like this guy ?  Are you that red head douchebag guy who cohosted his diggnation shows?  Because that was a pretty douchey comment...
1314,1,Your moms hungry for sausage.
1315,1,You are clueless.
1316,1,Then why are you republibaggers so angry when he was pulling the troops out of Iraq?
1317,0,"them some ugly motherfuckers. Proof you do not need to be beautiful to make it in Hollywood, you just have to know who to blow."
1318,1,You my friend are delusional.
1319,1,Oh here you are again. Die for your own good.
1320,1,you are wrong beside stupid asshole . i was production supervisor in a printing company indetroit making 64 900 usd . and spent  all my life in printing .now i am 67 years old and still working part time in printig company in detroit  and. never worked in liquor store.
1321,0,"If we were all assholes, diane sullivan cohen, this forum would be full of shi t."
1322,0,"They also faked the Titanic sinking, so that they could make stupid films about it and earn billions."
1323,0,Which one are u getting?
1324,0,Damn you!
1325,1,"Provee, put your Dil Pickelson back in your pants.  Provee is just a little guy. lc"
1326,0,You are so correct.  Please note: message attached
1327,1,"you are an idiot if you still believe those lies after it is, it has been exposed as a complete lie...why are you Repigs so freakin' stupid anyway?"
1328,0,miss you friend :  hope your enjoying Quebec!
1329,0,Not even close. You are factually incorrect.
1330,0,Let me guess ... you are a soccer fan.
1331,1,Gunt labor   I know you are but what am I? Please take some time to formulate your own opinion instead of just regurgitating mine back at me.  Idiots like you erode your own arguments. Come again please!
1332,0,how do you really feel?
1333,1,"Murdered, yes. Christians, no. You are the bigot spreading lies about Christianity."
1334,1,STUPID FOOL YOU WHITE PEOPLE STOLE THAT LAND SO WHAT YOU TALK ABOUT IMMIGRATION IDIOT
1335,0,"Ha, ha, ha, po nata pedercina sa ju ne tribine ka e da ce popusiti Verme u kurac kao u stara dobra vremena. Sunce ti  areno pa on svoju nastranost i i oblicenost ne skriva, nego javno tra i da mu se stavlja u usta. Fuj, kakva droljetina."
1336,0,Wetback wife?  Where are you getting this?
1337,0,Where are you guys getting all this money from?
1338,0,Occupy rapists? Where did you read they were rapists?
1339,0,I hope you are not a Spurs fan...
1340,0,no....you are if you think the Thunder do not have a damn good chance to win though
1341,0,haha i remember dude pulled out his dick they said put it in he said fuck that imma eat her out some more it was like ten mins
1342,0,Rivers is a player. he was drafted in the 1st round for a reason. The HInes Ward crackback block cost him an important season starting his 2nd year. Great pickup by the Giants.
1343,0,Fuck me
1344,1,"And stop copying and pasting to your own comment to get it to the top, you are truley a self important little smug peddler of the Left...."
1345,0,Randa you cannot pick your groom off pinterest... Haha Scott's there to stay
1346,0,you sure you are not wearing your elvis shades?
1347,0,hahahaha its tru tho .. im 6'2 and shit aint the same when i do it .. plus i gotta work out like 3 times harder than a short dude to get muscles .. but iss better than being a short lil beeeeeeeiiiittccchh lol
1348,0,"agreed...  if you are too much of a pussy to ride a real bike, do not put yourself and others at risk by strapping into this piece of shit  could you image getting broadsided and crunched in this thing?  at least you can lay down or even get off a bike if needed, saved my life before  true story"
1349,0,Hi MarinersBaseball08 how are you and the family?
1350,0,your fox talking points are showing
1351,0,This is just for you Alecia!!!
1352,0,Are you going!?
1353,1,"There is very little evidence that this happens often.  Instead, you have many rape victims never getting justice for brutal crimes against them.  I get the sense that there are a lot of potential rapists here on this board, who would certainly rape if they could get away with it."
1354,1,your moms a wh.ore  FACT
1355,0,"ahehe all the time, you are boring!"
1356,1,I would call you a dumba   to your stupid face and you would have no choice other than to agree with me. Stupid grunt.
1357,0,"You are the man,u have been tested."
1358,1,Talk about LAUGHABLE . . . their  NOT  that . . . STUPID.
1359,0,"R ec ywi\u015bcie, sklepy  e s klanymi witrynami, w kt rych wystawiony jest spr \u0119t producenta to innowacja g wnianego apple i nikt inny nie mo\u017ce otwor y\u0107 sklepu. Jeste\u015b iDiot\u0105, paranoikiem i do tego ignorantem.  ara  si\u0119 oka\u017ce, \u017ce apple wymy\u015bli\u0142o sra*nie i nikt inny tego robi\u0107 nie b\u0119d ie m g\u0142..."
1360,0,Ok start with your street. Let see how all your neighbors will appreciate you and your ideas.
1361,1,immerman is a great man dont you dare try to disrespect him..You are a black monkey female primate you are worse than black males .thats the reason rich blackmen always get a white or latina wife .you stink have disgusting nappy hair dirty black skin gorilla lips and ashy elbows u smell like dodo brown .
1362,1,IM NOT THE MORON THAT TRIED COMPARING THE TWO TEAMS  ITS IMPOSSIBLE TO COMPARE  you asked I answered. I think the Celtics in the 80's are better than this Heat team. I cannot prove it. nobody can. Grow the f u c  k up
1363,1,@Catfish0117 You are a deplorable human being
1364,0,"Then, why are you writing in Spanish?"
1365,0,Fuck that shit. Kobe has 5 rings. Chris 0. GTFOH and i am a Knicks fan. Smh
1366,1,"then I had, i would expect us all to be bankrupt within about 6 months.   You mean we are not already?  Perhaps you should go back to writing your tawdry little blog."
1367,0,"I WILL SLAP ANY NIGGA FROM VIRGINIA, RIGHT THERE IN VIRGINIA, IN ANY SPOT IN VIRGINIA, JUST TO SAY FUCK EVERY NIGGA IN VIRGINIA AND YOU CAN TELL ANY VIRGINIA NIGGA KOTTI KADOTTI SAID THAT!"
1368,1,"What the fuck does this have to do with black power, you dumb fuck.. Shut the fuck up idiot.. Some asshole always gotta be bringing race into something and ruining everything.."
1369,1,"Second coming of Sherlock Holmes, you sure are not!"
1370,1,"And you come across as the epitome of the Entitlement Whoring, Freedom Leeching, Obama licking, America Hating liberal parasite!"
1371,1,You are a disgusting excuse for a human being.
1372,0,LMFAO this nigga got to the ugly girl booty said  Not you
1373,0,those are two men kissing smh thats that shit i dont like!
1374,0,"niggas stop to kill each other we need more chocolate/dark/brown skin  black sons/kids in america\ufeff and in all the world if want kill somebody  then go kill white men and crackers because they real hate us! stay  dark, black and proud! black love/black power!      KILL WHITES KILL ALL\ufeff\ufeff CRACKERS NOT YOUR PPL GUNS UP!"
1375,0,if i white girl came up to he and sad i love black guys can i touch your dick? ima say fuck it touch it and tell a MF friend
1376,1,You show your stupidity and ignorance each and every day.
1377,1,"do you ever wonder why you are a griefer or do you just spout out nonsense b/c you do not know better?  Stop being a jacka** and trying to ruin other people's day.  Get a life, seriously"
1378,1,"Click his like button if you think he is, he has a moron."
1379,0,That guy needs to go fuck himself. Seriously
1380,0,"Either way, it should not affect you.  That is, that has why you are a PROFESSIONAL golfer.  Your one job is to focus on hitting a golf ball.  That is, that has it."
1381,1,"...that is one mentally disturbed person,   you write.   I wonder about your mental state, Juan Juan.  You seem to spend a  whole lot of time reading the newspaper of a foreign country and foreign culture, and then making nasty comments about those people.   Do you have mental problems or are you just very, very lonely?"
1382,0,"A nice white bed, just what you wanted."
1383,0,What the hell people got for Big Sean??? He fucking suckkkk!
1384,0,You Spurfans sound worried.
1385,0,"When you lose your cable at home, you then join the Oklahoma State football team... When you join the Oklahoma State football team, you then get selected by the Jacksonville Jaguars... When you get selected by the Jacksonville Jaguars, you then get really drunk... When you get really drunk, you then get charged with Aggravated DUI... And when you get charged with Aggravated DUI, you then shoot yourself in the leg... Do not shoot yourself in the leg, get Directv instead."
1386,0,Because what else would you say?
1387,0,damn chamillionaire must be ashamed of himself. fuckin with some RAT ass mud shark. talkin about cops and shit hahaha you mad as hell. take the insult/joke on the chin and keep it movin haha you tryn to sit here and argue and act tough till you reali e how close my peoples actual are. you were hoping for an across the country nigga huh? hahaha keep it movin mool lover
1388,1,and I WILL punch you in you hippy bitch face!
1389,1,"of course there were not. because it is, it has devastating to your case that you idiot liberals cannot seem to hold up. 5 days left until the silent majority gives you one heck of a bitch slap."
1390,1,"Paid Troll Mr. Wonderful 1 Is he?  I couldnt make any sense out of that drivel.  I do not get his point, but I do not think I am missing much."
1391,1,"rc0213  You are a human being at conception, eh?? ... According to whom?? Because there is NO basis in either law or science to sustain such a belief ..."
1392,1,thats cra y if i eat pussy then so be it but FACT is i dont IN YOU gay ass DO... FUCK OUTTA HERE BITCH
1393,0,You are welcome
1394,1,Or you can fuck off.
1395,0,Not a very smart choice for appearing on tv while saying you are not wealthy.  This woman does not have a clue.
1396,1,You are stupid and disgusting. Are you so sure your kin did not come over as an indentured servant or to a penal colony??
1397,1,Ahhh that would be nice. I am tired of those cbc losers. I like Cherry but after that everyone involved in HNIC can go fuck off. No more healey would be nice.
1398,1,"Wow, you certainly are shameless and without class."
1399,0,"idk, just thought you were. lol"
1400,1,Then you are a f.u.c.k.i.n.g. idiot and have been that way for quite some time..
1401,0,Why are you wearing prison orange in your avatar?
1402,1,Wow good come back you seem to know alot about picking your nose i bet your doing it now
1403,1,you wouldnt do shit ill knock your ass out now and u wouldnt do shit.
1404,1,How about you and your family drop dead instead?
1405,1,Your smack is weak. Go brush your tooth and get to your job washing Phil's balls...
1406,0,"Always impressed by your breadth of knowledge, Rebecca."
1407,1,"Got any proof of that fool. That is, that has the stupidest comment on record. It is, it has the Republicans who have destroyed this economy. Bush's wars were never in the federal budget. Remember that. He kept having to ask for 400 more billion here and 500 billion there from Congress. When they approved it, he went straight to the Chinese and borrowed the money you idiot. Now the Chinese own us. The Republicans also were responsible for deregulating the banks. The economy has improved under Obama and idiot teabaggers like you are perpetuating the myths put out there by people like the Koch brothers and other billionaires whose message fits so nicely with your racist nature, you just have to go for it."
1408,1,Si e matters especially if you are teabagging!
1409,0,Your sketches are so cute.  3
